XBAR.I0:AE X,XBAR.I0:AE Y,r0 X,r0 Y,XBAR.I0:OE X,XBAR.I0:OE Y
3.825155000000011e-06,0.0007170835721101672,3.825155000000011e-06,1.2,3.825155000000011e-06,-0.0007170835721101672
3.825315000000022e-06,0.0007170835689514031,3.825315000000022e-06,1.2,3.825315000000022e-06,-0.0007170835689514031
3.825635000000044e-06,0.0007170835626316705,3.825635000000044e-06,1.2,3.825635000000044e-06,-0.0007170835626316705
3.826275000000089e-06,0.0007170835499896036,3.826275000000089e-06,1.2,3.826275000000089e-06,-0.0007170835499896036
3.827555000000179e-06,0.0007170835247037691,3.827555000000179e-06,1.2,3.827555000000179e-06,-0.0007170835247037691
3.830115000000358e-06,0.0007170834741304515,3.830115000000358e-06,1.2,3.830115000000358e-06,-0.0007170834741304515
3.835235000000716e-06,0.0007170833729813255,3.835235000000716e-06,1.2,3.835235000000716e-06,-0.0007170833729813255
3.845475000001432e-06,0.0007170831706763976,3.845475000001432e-06,1.2,3.845475000001432e-06,-0.0007170831706763976
3.860237500000717e-06,0.0007170827660424675,3.860237500000717e-06,1.2,3.860237500000717e-06,-0.0007170827660424675
3.875e-06,0.0007170821881593532,3.875e-06,1.2,3.875e-06,-0.0007170821881593532
3.8765625e-06,0.0006269708872663408,3.8765625e-06,1.037499999999982,3.8765625e-06,-0.0006269708872663408
3.877343750000001e-06,0.0005807974883751714,3.877343750000001e-06,0.9562499999999362,3.877343750000001e-06,-0.0005807974883751714
3.878906250000002e-06,0.0004862228351955967,3.878906250000002e-06,0.7937499999998442,3.878906250000002e-06,-0.0004862228351955967
3.882031250000003e-06,0.0002899382483796789,3.882031250000003e-06,0.4687499999996602,3.882031250000003e-06,-0.0002899382483796789
3.88315977161779e-06,0.0002174768062977156,3.88315977161779e-06,0.3513837517497935,3.88315977161779e-06,-0.0002174768062977156
3.884852554044472e-06,0.0001082434678790453,3.884852554044472e-06,0.1753343793749058,3.884852554044472e-06,-0.0001082434678790453
3.886545336471154e-06,-4.002957162000472e-07,3.886545336471154e-06,-0.0007149929999821225,3.886545336471154e-06,4.002957162000472e-07
3.889930901324517e-06,-0.0002218413062385934,3.889930901324517e-06,-0.3528137377497582,3.889930901324517e-06,0.0002218413062385934
3.891189538658952e-06,-0.000303007254573917,3.891189538658952e-06,-0.4837120205309928,3.891189538658952e-06,0.000303007254573917
3.893706813327822e-06,-0.0004607866654854378,3.893706813327822e-06,-0.7455085860934625,3.893706813327822e-06,0.0004607866654854378
3.896853406663911e-06,-0.0006466589034128444,3.896853406663911e-06,-1.072754293046726,3.896853406663911e-06,0.0006466589034128444
3.9e-06,-0.0008175731125330339,3.9e-06,-1.399999999999989,3.9e-06,0.0008175731125330339
3.900378359796207e-06,-0.0008178675906878012,3.900378359796207e-06,-1.4,3.900378359796207e-06,0.0008178675906878012
3.901135079388623e-06,-0.0008178679553562299,3.901135079388623e-06,-1.4,3.901135079388623e-06,0.0008178679553562299
3.902648518573453e-06,-0.0008178671767069927,3.902648518573453e-06,-1.4,3.902648518573453e-06,0.0008178671767069927
3.905675396943113e-06,-0.0008178704568437495,3.905675396943113e-06,-1.4,3.905675396943113e-06,0.0008178704568437495
3.911729153682434e-06,-0.0008178708722801599,3.911729153682434e-06,-1.4,3.911729153682434e-06,0.0008178708722801599
3.923836667161077e-06,-0.0008178680534085863,3.923836667161077e-06,-1.4,3.923836667161077e-06,0.0008178680534085863
3.948051694118361e-06,-0.00081786809122865,3.948051694118361e-06,-1.4,3.948051694118361e-06,0.00081786809122865
3.97402584705918e-06,-0.0008178710487803624,3.97402584705918e-06,-1.4,3.97402584705918e-06,0.0008178710487803624
4e-06,-0.0008178711683699526,4e-06,-1.4,4e-06,0.0008178711683699526
4.000005e-06,-0.0008176085023824688,4.000005e-06,-1.399479999999964,4.000005e-06,0.0008176085023824688
4.000015000000001e-06,-0.0008170894681077708,4.000015000000001e-06,-1.398439999999891,4.000015000000001e-06,0.0008170894681077708
4.000035000000002e-06,-0.0008160550107672078,4.000035000000002e-06,-1.396359999999745,4.000035000000002e-06,0.0008160550107672078
4.000075000000005e-06,-0.0008139774242928848,4.000075000000005e-06,-1.392199999999454,4.000075000000005e-06,0.0008139774242928848
4.000155000000011e-06,-0.0008098115152267151,4.000155000000011e-06,-1.383879999998872,4.000155000000011e-06,0.0008098115152267151
4.000315000000022e-06,-0.0008014548989052531,4.000315000000022e-06,-1.367239999997708,4.000315000000022e-06,0.0008014548989052531
4.000635000000044e-06,-0.000784620126863402,4.000635000000044e-06,-1.33395999999538,4.000635000000044e-06,0.000784620126863402
4.001275000000089e-06,-0.0007504521625219875,4.001275000000089e-06,-1.267399999990724,4.001275000000089e-06,0.0007504521625219875
4.001595000000111e-06,-0.0007330966567234596,4.001595000000111e-06,-1.234119999988396,4.001595000000111e-06,0.0007330966567234596
4.001755000000123e-06,-0.0007243563909099939,4.001755000000123e-06,-1.217479999987232,4.001755000000123e-06,0.0007243563909099939
4.002075000000145e-06,-0.0007067923413044045,4.002075000000145e-06,-1.184199999984904,4.002075000000145e-06,0.0007067923413044045
4.002235000000156e-06,-0.0006979346780555259,4.002235000000156e-06,-1.16755999998374,4.002235000000156e-06,0.0006979346780555259
4.002555000000179e-06,-0.0006801301645343339,4.002555000000179e-06,-1.134279999981411,4.002555000000179e-06,0.0006801301645343339
4.003195000000223e-06,-0.0006440402224045448,4.003195000000223e-06,-1.067719999976755,4.003195000000223e-06,0.0006440402224045448
4.004475000000313e-06,-0.000570002410688209,4.004475000000313e-06,-0.9345999999674428,4.004475000000313e-06,0.000570002410688209
4.005115000000358e-06,-0.0005320704811474045,4.005115000000358e-06,-0.8680399999627866,4.005115000000358e-06,0.0005320704811474045
4.006395000000447e-06,-0.0004545793493543489,4.006395000000447e-06,-0.734919999953474,4.006395000000447e-06,0.0004545793493543489
4.008955000000626e-06,-0.000293758941634733,4.008955000000626e-06,-0.4686799999348492,4.008955000000626e-06,0.000293758941634733
4.010083353385085e-06,-0.0002209189878094689,4.010083353385085e-06,-0.3513312479511508,4.010083353385085e-06,0.0002209189878094689
4.011775883461774e-06,-0.0001102440726316336,4.011775883461774e-06,-0.1753081199755153,4.011775883461774e-06,0.0001102440726316336
4.013468413538462e-06,4.386368929745085e-07,4.013468413538462e-06,0.0007150080000322134,4.013468413538462e-06,-4.386368929745085e-07
4.016853473691838e-06,0.0002183358541277451,4.016853473691838e-06,0.3527612639511275,4.016853473691838e-06,-0.0002183358541277451
4.017871789480358e-06,0.0002837535798921082,4.017871789480358e-06,0.4586661059572115,4.017871789480358e-06,-0.0002837535798921082
4.019908421057398e-06,0.0004127893667426503,4.019908421057398e-06,0.670475789969379,4.019908421057398e-06,-0.0004127893667426503
4.022454210528699e-06,0.0005688004466525638,4.022454210528699e-06,0.9352378949847209,4.022454210528699e-06,-0.0005688004466525638
4.025e-06,0.0007171665786051046,4.025e-06,1.199999999999975,4.025e-06,-0.0007171665786051045
4.025005e-06,0.0007170844793649757,4.025005e-06,1.2,4.025005e-06,-0.0007170844793649757
4.025015000000001e-06,0.0007170834169045238,4.025015000000001e-06,1.2,4.025015000000001e-06,-0.0007170834169045238
4.025035000000002e-06,0.0007170834000176108,4.025035000000002e-06,1.2,4.025035000000002e-06,-0.0007170834000176108
4.025075000000005e-06,0.0007170834150485869,4.025075000000005e-06,1.2,4.025075000000005e-06,-0.0007170834150485869
4.02515500000001e-06,0.0007170834148639686,4.02515500000001e-06,1.2,4.02515500000001e-06,-0.0007170834148639686
4.025315000000022e-06,0.0007170834117049271,4.025315000000022e-06,1.2,4.025315000000022e-06,-0.0007170834117049271
4.025635000000044e-06,0.0007170834053848053,4.025635000000044e-06,1.2,4.025635000000044e-06,-0.0007170834053848053
4.026275000000089e-06,0.0007170833927421139,4.026275000000089e-06,1.2,4.026275000000089e-06,-0.0007170833927421139
4.027555000000178e-06,0.0007170833674550874,4.027555000000178e-06,1.2,4.027555000000178e-06,-0.0007170833674550874
4.030115000000357e-06,0.0007170833168794304,4.030115000000357e-06,1.2,4.030115000000357e-06,-0.0007170833168794304
4.035235000000716e-06,0.000717083215725662,4.035235000000716e-06,1.2,4.035235000000716e-06,-0.000717083215725662
4.045475000001432e-06,0.0007170830134114777,4.045475000001432e-06,1.2,4.045475000001432e-06,-0.0007170830134114777
4.060237500000716e-06,0.0007170826087590559,4.060237500000716e-06,1.2,4.060237500000716e-06,-0.0007170826087590559
4.075e-06,0.0007170820308495352,4.075e-06,1.2,4.075e-06,-0.0007170820308495352
4.075390625e-06,0.0006948505544618288,4.075390625e-06,1.159374999999963,4.075390625e-06,-0.0006948505544618288
4.076171875000001e-06,0.0006498041744155192,4.076171875000001e-06,1.078124999999917,4.076171875000001e-06,-0.0006498041744155192
4.077734375000001e-06,0.0005574024157096338,4.077734375000001e-06,0.9156249999998252,4.077734375000001e-06,-0.0005574024157096338
4.080859375000003e-06,0.0003644595533781564,4.080859375000003e-06,0.5906249999996411,4.080859375000003e-06,-0.0003644595533781564
4.08228086536779e-06,0.0002739657022498285,4.08228086536779e-06,0.4427900017497793,4.08228086536779e-06,-0.0002739657022498285
4.084413100919472e-06,0.0001366021713173601,4.084413100919472e-06,0.2210375043748984,4.084413100919472e-06,-0.0001366021713173601
4.086545336471153e-06,-4.002955352282981e-07,4.086545336471153e-06,-0.0007149929999821225,4.086545336471153e-06,4.002955352282981e-07
4.090809807574517e-06,-0.000278649123151535,4.090809807574517e-06,-0.4442199877497437,4.090809807574517e-06,0.000278649123151535
4.091958581627702e-06,-0.0003519295705747428,4.091958581627702e-06,-0.5636924892810025,4.091958581627702e-06,0.0003519295705747428
4.094256129734072e-06,-0.0004942303030700802,4.094256129734072e-06,-0.8026374923435193,4.094256129734072e-06,0.0004942303030700802
4.097128064867036e-06,-0.0006622063872373496,4.097128064867036e-06,-1.101318746171754,4.097128064867036e-06,0.0006622063872373496
4.097846048650277e-06,-0.000702375252864338,4.097846048650277e-06,-1.175989059628791,4.097846048650277e-06,0.000702375252864338
4.098923024325138e-06,-0.0007609771356426473,4.098923024325138e-06,-1.28799452981439,4.098923024325138e-06,0.0007609771356426473
4.1e-06,-0.0008177646660662082,4.1e-06,-1.399999999999989,4.1e-06,0.0008177646660662082
4.10053848783743e-06,-0.0008178703909152426,4.10053848783743e-06,-1.4,4.10053848783743e-06,0.0008178703909152426
4.101615463512292e-06,-0.0008178706278636168,4.101615463512292e-06,-1.4,4.101615463512292e-06,0.0008178706278636168
4.103769414862015e-06,-0.0008178708585512181,4.103769414862015e-06,-1.4,4.103769414862015e-06,0.0008178708585512181
4.108077317561461e-06,-0.0008178689642012072,4.108077317561461e-06,-1.4,4.108077317561461e-06,0.0008178689642012072
4.116693122960353e-06,-0.0008178710114279867,4.116693122960353e-06,-1.4,4.116693122960353e-06,0.0008178710114279867
4.133924733758138e-06,-0.0008178710876717118,4.133924733758138e-06,-1.4,4.133924733758138e-06,0.0008178710876717118
4.168387955353707e-06,-0.0008178710839532135,4.168387955353707e-06,-1.4,4.168387955353707e-06,0.0008178710839532135
4.2e-06,-0.0008178686961024653,4.2e-06,-1.4,4.2e-06,0.0008178686961024653
4.200005e-06,-0.000817608609996995,4.200005e-06,-1.399479999999964,4.200005e-06,0.000817608609996995
4.200015000000001e-06,-0.0008170934135933668,4.200015000000001e-06,-1.398439999999891,4.200015000000001e-06,0.0008170934135933668
4.200035000000002e-06,-0.0008160554709401356,4.200035000000002e-06,-1.396359999999745,4.200035000000002e-06,0.0008160554709401356
4.200075000000005e-06,-0.0008139745978869988,4.200075000000005e-06,-1.392199999999454,4.200075000000005e-06,0.0008139745978869988
4.20015500000001e-06,-0.0008098119009749751,4.20015500000001e-06,-1.383879999998872,4.20015500000001e-06,0.0008098119009749751
4.200315000000022e-06,-0.0008014575730417577,4.200315000000022e-06,-1.367239999997708,4.200315000000022e-06,0.0008014575730417577
4.200635000000044e-06,-0.0007846173611859733,4.200635000000044e-06,-1.33395999999538,4.200635000000044e-06,0.0007846173611859733
4.200795000000055e-06,-0.0007761189104015789,4.200795000000055e-06,-1.317319999994216,4.200795000000055e-06,0.0007761189104015789
4.200875000000061e-06,-0.000771854586583884,4.200875000000061e-06,-1.308999999993634,4.200875000000061e-06,0.000771854586583884
4.201035000000072e-06,-0.00076331458202995,4.201035000000072e-06,-1.29235999999247,4.201035000000072e-06,0.00076331458202995
4.201115000000078e-06,-0.0007590225393529933,4.201115000000078e-06,-1.284039999991888,4.201115000000078e-06,0.0007590225393529933
4.201275000000089e-06,-0.0007504190012197764,4.201275000000089e-06,-1.267399999990724,4.201275000000089e-06,0.0007504190012197764
4.201595000000111e-06,-0.0007330946720350136,4.201595000000111e-06,-1.234119999988396,4.201595000000111e-06,0.0007330946720350136
4.202235000000156e-06,-0.0006979606274568746,4.202235000000156e-06,-1.16755999998374,4.202235000000156e-06,0.0006979606274568746
4.202555000000178e-06,-0.0006801298744012418,4.202555000000178e-06,-1.134279999981411,4.202555000000178e-06,0.0006801298744012418
4.203195000000223e-06,-0.0006440380099935829,4.203195000000223e-06,-1.067719999976755,4.203195000000223e-06,0.0006440380099935829
4.204475000000313e-06,-0.0005700007213096677,4.204475000000313e-06,-0.9345999999674428,4.204475000000313e-06,0.0005700007213096677
4.205115000000357e-06,-0.0005320706981859187,4.205115000000357e-06,-0.8680399999627866,4.205115000000357e-06,0.0005320706981859187
4.206395000000447e-06,-0.0004545793621013062,4.206395000000447e-06,-0.734919999953474,4.206395000000447e-06,0.0004545793621013062
4.208955000000626e-06,-0.0002937588599116193,4.208955000000626e-06,-0.4686799999348492,4.208955000000626e-06,0.0002937588599116193
4.213468413538461e-06,4.386343056461234e-07,4.213468413538461e-06,0.0007150080000322134,4.213468413538461e-06,-4.386343056461234e-07
4.21923420676923e-06,0.0003704235306605598,4.21923420676923e-06,0.6003575040000038,4.21923420676923e-06,-0.0003704235306605598
4.220675655076923e-06,0.0004605079766380357,4.220675655076923e-06,0.7502681280000183,4.220675655076923e-06,-0.0004605079766380357
4.222837827538461e-06,0.0005916709794272642,4.222837827538461e-06,0.9751340639999966,4.222837827538461e-06,-0.0005916709794272642
4.224999999999999e-06,0.0007171547885613104,4.224999999999999e-06,1.199999999999975,4.224999999999999e-06,-0.0007171547885613104
4.225005e-06,0.0007170841809661655,4.225005e-06,1.2,4.225005e-06,-0.0007170841809661655
4.225015e-06,0.0007170850392347318,4.225015e-06,1.2,4.225015e-06,-0.0007170850392347318
4.225035000000002e-06,0.0007170834610795775,4.225035000000002e-06,1.2,4.225035000000002e-06,-0.0007170834610795775
4.225075000000005e-06,0.0007170834669647075,4.225075000000005e-06,1.2,4.225075000000005e-06,-0.0007170834669647075
4.22515500000001e-06,0.0007170834668337468,4.22515500000001e-06,1.2,4.22515500000001e-06,-0.0007170834668337468
4.225315000000021e-06,0.0007170834663728252,4.225315000000021e-06,1.2,4.225315000000021e-06,-0.0007170834663728252
4.225635000000044e-06,0.0007170834600554829,4.225635000000044e-06,1.2,4.225635000000044e-06,-0.0007170834600554829
4.226275000000089e-06,0.0007170834474166217,4.226275000000089e-06,1.2,4.226275000000089e-06,-0.0007170834474166217
4.227555000000178e-06,0.0007170834221329162,4.227555000000178e-06,1.2,4.227555000000178e-06,-0.0007170834221329162
4.230115000000357e-06,0.0007170833715603908,4.230115000000357e-06,1.2,4.230115000000357e-06,-0.0007170833715603908
4.235235000000715e-06,0.0007170832704100916,4.235235000000715e-06,1.2,4.235235000000715e-06,-0.0007170832704100916
4.245475000001432e-06,0.0007170830681006102,4.245475000001432e-06,1.2,4.245475000001432e-06,-0.0007170830681006102
4.260237500000716e-06,0.000717082663455806,4.260237500000716e-06,1.2,4.260237500000716e-06,-0.000717082663455806
4.275e-06,0.0007170820855560838,4.275e-06,1.2,4.275e-06,-0.0007170820855560838
4.2765625e-06,0.0006269707940983465,4.2765625e-06,1.037499999999982,4.2765625e-06,-0.0006269707940983465
4.27734375e-06,0.0005807974004904399,4.27734375e-06,0.9562499999999362,4.27734375e-06,-0.0005807974004904399
4.278906250000001e-06,0.0004862227590267149,4.278906250000001e-06,0.7937499999998442,4.278906250000001e-06,-0.0004862227590267149
4.282031250000003e-06,0.000289938200262155,4.282031250000003e-06,0.4687499999996602,4.282031250000003e-06,-0.000289938200262155
4.28315977161779e-06,0.0002174767696678965,4.28315977161779e-06,0.3513837517497935,4.28315977161779e-06,-0.0002174767696678965
4.284852554044472e-06,0.000108243449398373,4.284852554044472e-06,0.1753343793749058,4.284852554044472e-06,-0.000108243449398373
4.286545336471153e-06,-4.002955283680905e-07,4.286545336471153e-06,-0.0007149929999821225,4.286545336471153e-06,4.002955283680905e-07
4.289930901324517e-06,-0.0002218412579988424,4.289930901324517e-06,-0.3528137377497582,4.289930901324517e-06,0.0002218412579988424
4.291189538658951e-06,-0.0003030071890180485,4.291189538658951e-06,-0.4837120205309928,4.291189538658951e-06,0.0003030071890180485
4.293706813327821e-06,-0.0004607865632486457,4.293706813327821e-06,-0.7455085860934625,4.293706813327821e-06,0.0004607865632486457
4.29685340666391e-06,-0.0006466587445174594,4.29685340666391e-06,-1.072754293046726,4.29685340666391e-06,0.0006466587445174594
4.299999999999999e-06,-0.0008175730510736678,4.299999999999999e-06,-1.399999999999989,4.299999999999999e-06,0.0008175730510736678
4.300371271713225e-06,-0.0008178708912331309,4.300371271713225e-06,-1.4,4.300371271713225e-06,0.0008178708912331309
4.301113815139677e-06,-0.0008178678577420385,4.301113815139677e-06,-1.4,4.301113815139677e-06,0.0008178678577420385
4.302598901992581e-06,-0.000817870407636084,4.302598901992581e-06,-1.4,4.302598901992581e-06,0.000817870407636084
4.305569075698389e-06,-0.0008178681954679137,4.305569075698389e-06,-1.4,4.305569075698389e-06,0.0008178681954679137
4.311509423110005e-06,-0.0008178673401297497,4.311509423110005e-06,-1.4,4.311509423110005e-06,0.0008178673401297497
4.323390117933237e-06,-0.0008178680923756224,4.323390117933237e-06,-1.4,4.323390117933237e-06,0.0008178680923756224
4.3471515075797e-06,-0.0008178681460437573,4.3471515075797e-06,-1.4,4.3471515075797e-06,0.0008178681460437573
4.373575753789849e-06,-0.0008178709939082968,4.373575753789849e-06,-1.4,4.373575753789849e-06,0.0008178709939082968
4.399999999999999e-06,-0.0008178711187604428,4.399999999999999e-06,-1.4,4.399999999999999e-06,0.0008178711187604428
4.400005e-06,-0.0008176085156104929,4.400005e-06,-1.399480000000052,4.400005e-06,0.0008176085156104929
4.400015e-06,-0.0008170895123938309,4.400015e-06,-1.398439999999979,4.400015e-06,0.0008170895123938309
4.400035000000002e-06,-0.0008160550072705433,4.400035000000002e-06,-1.396359999999833,4.400035000000002e-06,0.0008160550072705433
4.400075000000005e-06,-0.0008139774054184601,4.400075000000005e-06,-1.392199999999542,4.400075000000005e-06,0.0008139774054184601
4.40015500000001e-06,-0.0008098115424270385,4.40015500000001e-06,-1.38387999999896,4.40015500000001e-06,0.0008098115424270385
4.400315000000021e-06,-0.0008014549344954741,4.400315000000021e-06,-1.367239999997796,4.400315000000021e-06,0.0008014549344954741
4.400635000000044e-06,-0.0007846201223403816,4.400635000000044e-06,-1.333959999995468,4.400635000000044e-06,0.0007846201223403816
4.401275000000089e-06,-0.0007504548039485055,4.401275000000089e-06,-1.267399999990812,4.401275000000089e-06,0.0007504548039485055
4.401595000000111e-06,-0.0007330969382070784,4.401595000000111e-06,-1.234119999988484,4.401595000000111e-06,0.0007330969382070784
4.401755000000122e-06,-0.0007243591070412843,4.401755000000122e-06,-1.21747999998732,4.401755000000122e-06,0.0007243591070412843
4.402075000000145e-06,-0.000706790098819052,4.402075000000145e-06,-1.184199999984992,4.402075000000145e-06,0.000706790098819052
4.402235000000156e-06,-0.000697936603923546,4.402235000000156e-06,-1.167559999983828,4.402235000000156e-06,0.000697936603923546
4.402555000000178e-06,-0.0006801296304686329,4.402555000000178e-06,-1.134279999981499,4.402555000000178e-06,0.0006801296304686329
4.403195000000223e-06,-0.000644039750162811,4.403195000000223e-06,-1.067719999976843,4.403195000000223e-06,0.000644039750162811
4.404475000000312e-06,-0.0005700020126998829,4.404475000000312e-06,-0.9345999999675307,4.404475000000312e-06,0.0005700020126998829
4.405115000000357e-06,-0.0005320720932061377,4.405115000000357e-06,-0.8680399999628746,4.405115000000357e-06,0.0005320720932061377
4.406395000000447e-06,-0.0004545793190980724,4.406395000000447e-06,-0.7349199999535622,4.406395000000447e-06,0.0004545793190980724
4.408955000000626e-06,-0.0002937587783812093,4.408955000000626e-06,-0.4686799999349373,4.408955000000626e-06,0.0002937587783812093
4.410083353385085e-06,-0.0002209189868383624,4.410083353385085e-06,-0.3513312479511508,4.410083353385085e-06,0.0002209189868383624
4.412340060154004e-06,-7.316616689782149e-05,4.412340060154004e-06,-0.1166337439835778,4.412340060154004e-06,7.316616689782149e-05
4.413468413538462e-06,4.386368865740778e-07,4.413468413538462e-06,0.0007150080000322134,4.413468413538462e-06,-4.386368865740778e-07
4.415725120307378e-06,0.0001455281816389451,4.415725120307378e-06,0.235412511967253,4.415725120307378e-06,-0.0001455281816389451
4.416853473691835e-06,0.0002183342717119607,4.416853473691835e-06,0.3527612639508633,4.416853473691835e-06,-0.0002183342717119607
4.419110180460751e-06,0.000362578942408939,4.419110180460751e-06,0.5874587679180838,4.419110180460751e-06,-0.000362578942408939
4.422055090230375e-06,0.0005448168712310708,4.422055090230375e-06,0.893729383958985,4.422055090230375e-06,-0.0005448168712310708
4.424999999999999e-06,0.0007171801500113706,4.424999999999999e-06,1.199999999999887,4.424999999999999e-06,-0.0007171801500113706
4.425004999999999e-06,0.0007170848505096352,4.425004999999999e-06,1.2,4.425004999999999e-06,-0.0007170848505096352
4.425015e-06,0.0007170834097360584,4.425015e-06,1.2,4.425015e-06,-0.0007170834097360584
4.425035000000002e-06,0.0007170833810152054,4.425035000000002e-06,1.2,4.425035000000002e-06,-0.0007170833810152054
4.425075000000004e-06,0.0007170834070482258,4.425075000000004e-06,1.2,4.425075000000004e-06,-0.0007170834070482258
4.42515500000001e-06,0.0007170834079775647,4.42515500000001e-06,1.2,4.42515500000001e-06,-0.0007170834079775647
4.425315000000021e-06,0.0007170834048199256,4.425315000000021e-06,1.2,4.425315000000021e-06,-0.0007170834048199256
4.425635000000044e-06,0.0007170833985007675,4.425635000000044e-06,1.2,4.425635000000044e-06,-0.0007170833985007675
4.426275000000088e-06,0.0007170833858584734,4.426275000000088e-06,1.2,4.426275000000088e-06,-0.0007170833858584734
4.427555000000178e-06,0.0007170833605717305,4.427555000000178e-06,1.2,4.427555000000178e-06,-0.0007170833605717305
4.430115000000357e-06,0.0007170833099962397,4.430115000000357e-06,1.2,4.430115000000357e-06,-0.0007170833099962397
4.435235000000715e-06,0.0007170832088424831,4.435235000000715e-06,1.2,4.435235000000715e-06,-0.0007170832088424831
4.445475000001431e-06,0.0007170830065280656,4.445475000001431e-06,1.2,4.445475000001431e-06,-0.0007170830065280656
4.460237500000716e-06,0.0007170826018749718,4.460237500000716e-06,1.2,4.460237500000716e-06,-0.0007170826018749718
4.475e-06,0.0007170820239643667,4.475e-06,1.2,4.475e-06,-0.0007170820239643667
4.475390625000001e-06,0.0006948505477251874,4.475390625000001e-06,1.159374999999963,4.475390625000001e-06,-0.0006948505477251874
4.476171875000001e-06,0.0006498041679960372,4.476171875000001e-06,1.078124999999917,4.476171875000001e-06,-0.0006498041679960372
4.477734375000002e-06,0.000557402409998697,4.477734375000002e-06,0.9156249999998252,4.477734375000002e-06,-0.000557402409998697
4.480859375000004e-06,0.0003644595493964541,4.480859375000004e-06,0.5906249999996411,4.480859375000004e-06,-0.0003644595493964541
4.482280865367792e-06,0.0002739656991879569,4.482280865367792e-06,0.4427900017496912,4.482280865367792e-06,-0.0002739656991879569
4.485123846103368e-06,9.075338329758999e-05,4.485123846103368e-06,0.1471200052497914,4.485123846103368e-06,-9.075338329758999e-05
4.486545336471154e-06,-4.00295307335556e-07,4.486545336471154e-06,-0.0007149929999821225,4.486545336471154e-06,4.00295307335556e-07
4.489388317206726e-06,-0.0001865126872709578,4.489388317206726e-06,-0.2963849894995296,4.489388317206726e-06,0.0001865126872709578
4.490809807574513e-06,-0.000278651612417124,4.490809807574513e-06,-0.4442199877493032,4.490809807574513e-06,0.000278651612417124
4.493652788310085e-06,-0.0004574757071349601,4.493652788310085e-06,-0.7398899842488507,4.493652788310085e-06,0.0004574757071349601
4.496826394155042e-06,-0.0006451234669678109,4.496826394155042e-06,-1.069944992124376,4.496826394155042e-06,0.0006451234669678109
4.497619795616282e-06,-0.0006898271803953322,4.497619795616282e-06,-1.152458744093257,4.497619795616282e-06,0.0006898271803953322
4.49880989780814e-06,-0.0007548976982149163,4.49880989780814e-06,-1.276229372046579,4.49880989780814e-06,0.0007548976982149163
4.5e-06,-0.0008177540365610019,4.5e-06,-1.399999999999989,4.5e-06,0.0008177540365610019
4.50059505109593e-06,-0.0008178703682233013,4.50059505109593e-06,-1.4,4.50059505109593e-06,0.0008178703682233013
4.501785153287788e-06,-0.0008178705784981432,4.501785153287788e-06,-1.4,4.501785153287788e-06,0.0008178705784981432
4.504165357671506e-06,-0.0008178710407844094,4.504165357671506e-06,-1.4,4.504165357671506e-06,0.0008178710407844094
4.508925766438942e-06,-0.0008178681327491837,4.508925766438942e-06,-1.4,4.508925766438942e-06,0.0008178681327491837
4.518446583973813e-06,-0.0008178681600126162,4.518446583973813e-06,-1.4,4.518446583973813e-06,0.0008178681600126162
4.537488219043554e-06,-0.0008178707136335337,4.537488219043554e-06,-1.4,4.537488219043554e-06,0.0008178707136335337
4.568744109521777e-06,-0.0008178679596364688,4.568744109521777e-06,-1.4,4.568744109521777e-06,0.0008178679596364688
4.6e-06,-0.0008178709450201972,4.6e-06,-1.4,4.6e-06,0.0008178709450201972
4.600005e-06,-0.0008176086271064041,4.600005e-06,-1.399479999999964,4.600005e-06,0.0008176086271064041
4.600015000000001e-06,-0.0008170897717211408,4.600015000000001e-06,-1.398439999999891,4.600015000000001e-06,0.0008170897717211408
4.600035000000002e-06,-0.0008160550454902495,4.600035000000002e-06,-1.396359999999745,4.600035000000002e-06,0.0008160550454902495
4.600075000000005e-06,-0.0008139773663591725,4.600075000000005e-06,-1.392199999999454,4.600075000000005e-06,0.0008139773663591725
4.600155000000011e-06,-0.0008098117155480463,4.600155000000011e-06,-1.383879999998872,4.600155000000011e-06,0.0008098117155480463
4.600315000000022e-06,-0.0008014580463649071,4.600315000000022e-06,-1.367239999997708,4.600315000000022e-06,0.0008014580463649071
4.600335000000023e-06,-0.0008003935180300677,4.600335000000023e-06,-1.365159999997563,4.600335000000023e-06,0.0008003935180300677
4.600375000000026e-06,-0.0007982998498957871,4.600375000000026e-06,-1.360999999997272,4.600375000000026e-06,0.0007982998498957871
4.600455000000032e-06,-0.0007940992537364864,4.600455000000032e-06,-1.35267999999669,4.600455000000032e-06,0.0007940992537364864
4.600615000000043e-06,-0.0007856627628401629,4.600615000000043e-06,-1.336039999995525,4.600615000000043e-06,0.0007856627628401629
4.600935000000065e-06,-0.0007686725227234741,4.600935000000065e-06,-1.302759999993197,4.600935000000065e-06,0.0007686725227234741
4.60157500000011e-06,-0.0007342046861479946,4.60157500000011e-06,-1.236199999988541,4.60157500000011e-06,0.0007342046861479946
4.6028550000002e-06,-0.0006633231934199112,4.6028550000002e-06,-1.103079999979229,4.6028550000002e-06,0.0006633231934199112
4.603495000000244e-06,-0.0006269019954054584,4.603495000000244e-06,-1.036519999974573,4.603495000000244e-06,0.0006269019954054584
4.603815000000267e-06,-0.0006084621610950099,4.603815000000267e-06,-1.003239999972244,4.603815000000267e-06,0.0006084621610950099
4.604455000000312e-06,-0.0005711629789549341,4.604455000000312e-06,-0.9366799999675882,4.604455000000312e-06,0.0005711629789549341
